problem_id,title,tag,level,representative,problem_id_title
27292,Fruits,자료 구조;다이나믹 프로그래밍,26,자료 구조,27292 - Fruits
27293,거듭제곱의 합 2,조합론;분할 정복을 이용한 거듭제곱;키타마사;수학;정수론;다항식 보간법,22,수학,27293 - 거듭제곱의 합 2
27294,몇개고?,구현;수학,1,구현,27294 - 몇개고?
27295,선형 회귀는 너무 쉬워 1,유클리드 호제법;수학;정수론,6,수학,27295 - 선형 회귀는 너무 쉬워 1
27296,카탈란 마스터의 선분 그리기 게임,게임 이론;기하학;수학,10,수학,27296 - 카탈란 마스터의 선분 그리기 게임
27297,맨해튼에서의 모임,수학;정렬,11,정렬,27297 - 맨해튼에서의 모임
27298,디지털 XOR,임의 정밀도 / 큰 수 연산;브루트포스 알고리즘;그리디 알고리즘;구현;수학;런타임 전의 전처리,16,구현,27298 - 디지털 XOR
27299,헌내기 현철,임의 정밀도 / 큰 수 연산;오일러 피 함수;분할 정복을 이용한 거듭제곱;페르마의 소정리;수학;정수론,17,수학,27299 - 헌내기 현철
27300,섯섯시싀 저주,기하학;수학,18,수학,27300 - 섯섯시싀 저주
27301,오락 고?,임의 정밀도 / 큰 수 연산;수학,16,수학,27301 - 오락 고?
27302,계란을 떨어뜨리면?,조합론;분할 정복을 이용한 거듭제곱;페르마의 소정리;수학;모듈로 곱셈 역원;정수론,19,수학,27302 - 계란을 떨어뜨리면?
27303,계란으로 돈을 벌면?,조합론;분할 정복을 이용한 거듭제곱;수학,18,수학,27303 - 계란으로 돈을 벌면?
27304,동우의 마음씨는 착할까 나쁠까,깊이 우선 탐색;다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;그래프 이론;그래프 탐색;그리디 알고리즘;트리,16,그래프 이론,27304 - 동우의 마음씨는 착할까 나쁠까
27305,Fuzzing Mutant Test,베이즈 정리;조합론;유클리드 호제법;기댓값의 선형성;수학;정수론;확률론;통계학,21,수학,27305 - Fuzzing Mutant Test
27306,DAGame,dag;깊이 우선 탐색;다이나믹 프로그래밍;게임 이론;그래프 이론;그래프 탐색;스프라그–그런디 정리,20,그래프 이론,27306 - DAGame
27307,페르마의 마지막 정리,분할 정복을 이용한 거듭제곱;지수승강;수학;정수론;폴라드 로,24,수학,27307 - 페르마의 마지막 정리
27308,창호의 유학 준비,다이나믹 프로그래밍;키타마사,23,다이나믹 프로그래밍,27308 - 창호의 유학 준비
27309,재우의 F를 막아라,선형대수학;수학,25,수학,27309 - 재우의 F를 막아라
27310,:chino_shock:,구현;문자열,2,구현,27310 - :chino_shock:
27311,치노의 라떼 아트 (Easy),구현,11,구현,27311 - 치노의 라떼 아트 (Easy)
27312,운영진에게 설정 짜기는 어려워,애드 혹;수학,10,다이나믹 프로그래밍,27312 - 운영진에게 설정 짜기는 어려워
27313,효율적인 애니메이션 감상,그리디 알고리즘;매개 변수 탐색;정렬,12,정렬,27313 - 효율적인 애니메이션 감상
27314,러키☆한별,너비 우선 탐색;브루트포스 알고리즘;그래프 이론;그래프 탐색,13,그래프 이론,27314 - 러키☆한별
27315,틀리는 건 싫으니까 쉬운 문제에 올인하려고 합니다,자료 구조;그리디 알고리즘;우선순위 큐;정렬,15,자료 구조,27315 - 틀리는 건 싫으니까 쉬운 문제에 올인하려고 합니다
27316,시간은 다시 움직인다,다이나믹 프로그래밍,17,다이나믹 프로그래밍,27316 - 시간은 다시 움직인다
27317,복슬복슬 여우꼬리,그리디 알고리즘;누적 합;두 포인터,17,다이나믹 프로그래밍,27317 - 복슬복슬 여우꼬리
27318,세상에서 가장 달달한 디저트 만들기,분할 정복을 이용한 거듭제곱;수학,18,수학,27318 - 세상에서 가장 달달한 디저트 만들기
27319,치노의 라떼 아트 (Hard),애드 혹;기하학,17,다이나믹 프로그래밍,27319 - 치노의 라떼 아트 (Hard)
27320,코코아⋯. 이거 아니라고,애드 혹;자료 구조;분리 집합;그리디 알고리즘;트리를 사용한 집합과 맵,16,자료 구조,27320 - 코코아⋯. 이거 아니라고
27321,UMR의 테트리스 플레이 분석하기,비트마스킹;브루트포스 알고리즘;해싱;구현;누적 합,17,구현,27321 - UMR의 테트리스 플레이 분석하기
27322,한별이의 퍼펙트 수열과 쿼리 교실,자료 구조;느리게 갱신되는 세그먼트 트리;세그먼트 트리,23,자료 구조,27322 - 한별이의 퍼펙트 수열과 쿼리 교실
27323,직사각형,사칙연산;기하학;수학,1,수학,27323 - 직사각형
27324,ゾロ目 (Same Numbers),사칙연산;수학,1,수학,27324 - ゾロ目 (Same Numbers)
27325,3 つの箱 (Three Boxes),구현;시뮬레이션,3,구현,27325 - 3 つの箱 (Three Boxes)
27326,二人三脚 (Three-Legged Race),구현,3,구현,27326 - 二人三脚 (Three-Legged Race)
27327,時間 (Hour),사칙연산;수학,1,수학,27327 - 時間 (Hour)
27328,三方比較 (Three-Way Comparison),사칙연산;구현;수학,1,수학,27328 - 三方比較 (Three-Way Comparison)
27329,繰り返し文字列 (Repeating String),구현;문자열,3,구현,27329 - 繰り返し文字列 (Repeating String)
27330,点数 (Score),구현;시뮬레이션,3,구현,27330 - 点数 (Score)
27331,2 桁の整数 (Two-digit Integer),사칙연산;구현;수학,1,수학,27331 - 2 桁の整数 (Two-digit Integer)
27332,11 月 (November),사칙연산;수학,2,수학,27332 - 11 月 (November)
27333,JOI エディタ (JOI Editor),구현;문자열,3,문자열,27333 - JOI エディタ (JOI Editor)
27334,マラソン大会 (Marathon Race),구현,3,구현,27334 - マラソン大会 (Marathon Race)
27335,年齢の差 (Age Difference),사칙연산;구현;수학,4,수학,27335 - 年齢の差 (Age Difference)
27336,ジョイ四人組 (JOI04),이분 탐색;정렬,11,정렬,27336 - ジョイ四人組 (JOI04)
27337,塗りつぶし (Painting),자료 구조;깊이 우선 탐색;분리 집합;그래프 이론;그래프 탐색;구현,13,그래프 이론,27337 - 塗りつぶし (Painting)
27338,貨物列車 (Freight Train),다이나믹 프로그래밍;구현;수학,19,다이나믹 프로그래밍,27338 - 貨物列車 (Freight Train)
27340,Estimathon,구현;수학,5,수학,27340 - Estimathon
27341,Dirigent,자료 구조;구현,14,구현,27341 - Dirigent
27343,Bomboni,자료 구조;다이나믹 프로그래밍;해시를 사용한 집합과 맵;수학;정수론,17,자료 구조,27343 - Bomboni
27345,Potatoes and fertilizers,자료 구조;다이나믹 프로그래밍;우선순위 큐;함수 개형을 이용한 최적화,24,자료 구조,27345 - Potatoes and fertilizers
27347,Rabbit Carrot,자료 구조;다이나믹 프로그래밍;가장 긴 증가하는 부분 수열: O(n log n);세그먼트 트리,18,자료 구조,27347 - Rabbit Carrot
27348,Cards,조합론;포함 배제의 원리;수학,17,수학,27348 - Cards
27351,Gardening,애드 혹;조합론;해 구성하기;수학,22,수학,27351 - Gardening
27352,Present,애드 혹;비트마스킹;브루트포스 알고리즘;다이나믹 프로그래밍;비트필드를 이용한 다이나믹 프로그래밍;부분집합의 합;수학;중간에서 만나기;정수론;런타임 전의 전처리,24,다이나믹 프로그래밍,27352 - Present
27353,Speedrun,애드 혹;깊이 우선 탐색;그래프 이론;그래프 탐색;트리,20,그래프 이론,27353 - Speedrun
27354,NoM,조합론;다이나믹 프로그래밍;포함 배제의 원리;수학,22,수학,27354 - NoM
27355,Paths,자료 구조;깊이 우선 탐색;다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;최대 유량;그래프 이론;그래프 탐색;그리디 알고리즘;최소 비용 최대 유량;우선순위 큐;작은 집합에서 큰 집합으로 합치는 테크닉;트리;트리를 사용한 집합과 맵,24,자료 구조,27355 - Paths
27356,Weirdtree,이분 탐색;자료 구조;느리게 갱신되는 세그먼트 트리;세그먼트 트리,25,자료 구조,27356 - Weirdtree
27357,부가세,사칙연산;브루트포스 알고리즘;수학,7,수학,27357 - 부가세
27360,입자 실험,비트마스킹;다이나믹 프로그래밍;비트필드를 이용한 다이나믹 프로그래밍,16,다이나믹 프로그래밍,27360 - 입자 실험
27361,막대 자르기,다이나믹 프로그래밍;배낭 문제,12,다이나믹 프로그래밍,27361 - 막대 자르기
27362,특별한 정수쌍 세기,이분 탐색;두 포인터,13,탐색,27362 - 특별한 정수쌍 세기
27363,편지 돌리기,브루트포스 알고리즘;자료 구조;수학;정수론;순열 사이클 분할;세그먼트 트리,18,자료 구조,27363 - 편지 돌리기
27364,Floppy,데카르트 트리;자료 구조;세그먼트 트리;스택;트리,20,자료 구조,27364 - Floppy
27368,Sum Zero,자료 구조;희소 배열,19,그래프 이론,27368 - Sum Zero
27370,친구와 배달하기,그리디 알고리즘,8,다이나믹 프로그래밍,27370 - 친구와 배달하기
27371,다전제 승자는?,조합론;수학,13,수학,27371 - 다전제 승자는?
27372,미니 빙고,백트래킹;구현,11,구현,27372 - 미니 빙고
27373,최단 경로 게임,자료 구조;플로이드–워셜;그래프 이론;최단 경로;스택,15,그래프 이론,27373 - 최단 경로 게임
27374,벌집 연구,이분 매칭,19,자료 구조,27374 - 벌집 연구
27375,금공강 사수,백트래킹;브루트포스 알고리즘,10,탐색,27375 - 금공강 사수
27376,참살이길,구현;수학;시뮬레이션;정렬,8,구현,27376 - 참살이길
27377,읽씹 멈춰!,그리디 알고리즘;수학,13,수학,27377 - 읽씹 멈춰!
27378,아 또 XOR이야?,비트마스킹;조합론;다이나믹 프로그래밍;수학,17,수학,27378 - 아 또 XOR이야?
27379,산유국,자료 구조;누적 합;세그먼트 트리;두 포인터,17,자료 구조,27379 - 산유국
27380,단조증가 수열과 OR,애드 혹;해 구성하기;그리디 알고리즘;수학,19,수학,27380 - 단조증가 수열과 OR
27381,순찰 경로,애드 혹;이분 그래프;해 구성하기;그래프 이론;트리,16,자료 구조,27381 - 순찰 경로
27382,화살표 수집가,자료 구조;기하학;세그먼트 트리;정렬;스위핑;두 포인터,20,탐색,27382 - 화살표 수집가
27383,알록달록 트리,조합론;다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;고속 푸리에 변환;수학;트리,22,수학,27383 - 알록달록 트리
27384,Beast Bullies,게임 이론;그리디 알고리즘;정렬,13,수학,27384 - Beast Bullies
27386,Class Field Trip,구현;정렬;문자열,4,구현,27386 - Class Field Trip
27387,Ghost Leg,구현;시뮬레이션,6,구현,27387 - Ghost Leg
27388,MazeMan,너비 우선 탐색;깊이 우선 탐색;그래프 이론;그래프 탐색,10,그래프 이론,27388 - MazeMan
27389,Metronome,사칙연산;수학,1,수학,27389 - Metronome
27393,Smallest Calculated Value,사칙연산;브루트포스 알고리즘;수학,4,수학,27393 - Smallest Calculated Value
27396,문자열 변환과 쿼리,자료 구조;해시를 사용한 집합과 맵;문자열,11,자료 구조,27396 - 문자열 변환과 쿼리
27397,문자열 변환과 쿼리 2,자료 구조;해시를 사용한 집합과 맵;문자열,12,자료 구조,27397 - 문자열 변환과 쿼리 2
27399,Lucky Numbers,자료 구조;다이나믹 프로그래밍;세그먼트 트리,23,자료 구조,27399 - Lucky Numbers
27400,Restore Array,벨만–포드;그래프 이론;최단 경로,21,그래프 이론,27400 - Restore Array
27404,Image,다이나믹 프로그래밍;분할 정복을 이용한 거듭제곱;수학,16,수학,27404 - Image
27407,CPR (Cut-Paste-Reverse),애드 혹;해 구성하기,17,다이나믹 프로그래밍,27407 - CPR (Cut-Paste-Reverse)
27410,Spoiler,임의 정밀도 / 큰 수 연산;다이나믹 프로그래밍;기댓값의 선형성;수학;확률론,17,수학,27410 - Spoiler
27415,Password,그리디 알고리즘;문자열,16,다이나믹 프로그래밍,27415 - Password
27416,Hasty Santa Claus,그리디 알고리즘,12,다이나믹 프로그래밍,27416 - Hasty Santa Claus
27417,Interactive Number Guessing,애드 혹;이분 탐색;수학;매개 변수 탐색,13,탐색,27417 - Interactive Number Guessing
27418,Secure the Top Secret,최대 유량;그래프 이론;구현;평면 그래프,23,그래프 이론,27418 - Secure the Top Secret
27419,Move One Coin,애드 혹;구현;정렬,17,구현,27419 - Move One Coin
27420,Incredibly Cute Penguin Chicks,값 / 좌표 압축;자료 구조;다이나믹 프로그래밍;누적 합;세그먼트 트리,21,자료 구조,27420 - Incredibly Cute Penguin Chicks
27421,Make a Loop,애드 혹;많은 조건 분기;다이나믹 프로그래밍;배낭 문제,22,다이나믹 프로그래밍,27421 - Make a Loop
27422,Remodeling the Dungeon,깊이 우선 탐색;그래프 이론;그래프 탐색;구현;트리,18,그래프 이론,27422 - Remodeling the Dungeon
27423,Cake Decoration,이분 탐색;수학,23,수학,27423 - Cake Decoration
27424,Quiz Contest,조합론;분할 정복;고속 푸리에 변환;수학,24,수학,27424 - Quiz Contest
27425,Traveling Salesperson in an Island,플로이드–워셜;기하학;그래프 이론;선분 교차 판정;오목 다각형 내부의 점 판정;최단 경로,23,그래프 이론,27425 - Traveling Salesperson in an Island
27426,New Year Festival,비트마스킹;다이나믹 프로그래밍;비트필드를 이용한 다이나믹 프로그래밍,23,다이나믹 프로그래밍,27426 - New Year Festival
27427,Lazy,임의 정밀도 / 큰 수 연산;그래프 이론;최소 스패닝 트리,13,그래프 이론,27427 - Lazy
27428,Light,유클리드 호제법;포함 배제의 원리;수학;정수론,15,수학,27428 - Light
27432,Sorting,다이나믹 프로그래밍;순열 사이클 분할,16,정렬,27432 - Sorting
27433,팩토리얼 2,사칙연산;수학,1,수학,27433 - 팩토리얼 2
27434,팩토리얼 3,임의 정밀도 / 큰 수 연산;사칙연산;수학,1,수학,27434 - 팩토리얼 3
27435,파도반 수열 2,분할 정복을 이용한 거듭제곱;수학,15,수학,27435 - 파도반 수열 2
27436,벌집 2,이분 탐색;수학,8,탐색,27436 - 벌집 2
27437,분수찾기 2,이분 탐색;수학,10,탐색,27437 - 분수찾기 2
27438,영화감독 숌 2,브루트포스 알고리즘;런타임 전의 전처리,12,다이나믹 프로그래밍,27438 - 영화감독 숌 2
27439,팩토리얼 4,임의 정밀도 / 큰 수 연산;사칙연산;분할 정복;수학,14,수학,27439 - 팩토리얼 4
27440,1로 만들기 3,너비 우선 탐색;자료 구조;그래프 이론;그래프 탐색;해시를 사용한 집합과 맵,12,그래프 이론,27440 - 1로 만들기 3
27441,영화감독 숌 3,다이나믹 프로그래밍,16,다이나믹 프로그래밍,27441 - 영화감독 숌 3
27442,문자열 변환과 쿼리 3,이분 탐색;구현;누적 합,17,정렬,27442 - 문자열 변환과 쿼리 3
27443,초콜릿 프로그래밍 언어 (Hard),애드 혹,24,다이나믹 프로그래밍,27443 - 초콜릿 프로그래밍 언어 (Hard)
27444,팝스타뮤직게이트,구현,9,구현,27444 - 팝스타뮤직게이트
27445,Gorani Command,브루트포스 알고리즘;구현;수학,4,수학,27445 - Gorani Command
27446,랩실에서 잘 자요,다이나믹 프로그래밍;그리디 알고리즘,8,다이나믹 프로그래밍,27446 - 랩실에서 잘 자요
27447,주문은 토기입니까?,자료 구조;그리디 알고리즘;구현;시뮬레이션,11,구현,27447 - 주문은 토기입니까?
27448,체인소 맨,애드 혹;구현,13,다이나믹 프로그래밍,27448 - 체인소 맨
27449,한별이 드롭킥!,다이나믹 프로그래밍,17,다이나믹 프로그래밍,27449 - 한별이 드롭킥!
27450,플래그 대사 그만 좀 말해요,그리디 알고리즘;누적 합,15,다이나믹 프로그래밍,27450 - 플래그 대사 그만 좀 말해요
27451,마키마씨가 정해주는 오늘 점심의 맛,너비 우선 탐색;그래프 이론;그래프 탐색,17,그래프 이론,27451 - 마키마씨가 정해주는 오늘 점심의 맛
27452,(재밌고 웃기고 센스있고 깔끔한 제목),다이나믹 프로그래밍;수학;재귀,16,다이나믹 프로그래밍,27452 - (재밌고 웃기고 센스있고 깔끔한 제목)
27453,귀엽기만 한 게 아닌 한별 양,너비 우선 탐색;그래프 이론;그래프 탐색,15,그래프 이론,27453 - 귀엽기만 한 게 아닌 한별 양
27454,엔드롤이 끝나고,수학;누적 합;슬라이딩 윈도우;정렬,16,정렬,27454 - 엔드롤이 끝나고
27455,카드캡터 한별,비트마스킹;데이크스트라;다이나믹 프로그래밍;비트필드를 이용한 다이나믹 프로그래밍;그래프 이론;최단 경로;외판원 순회 문제,17,그래프 이론,27455 - 카드캡터 한별
27456,치노와 코코아,애드 혹;해 구성하기;그래프 이론;트리,20,자료 구조,27456 - 치노와 코코아
27457,THE iDEM@STER,많은 조건 분기;다이나믹 프로그래밍;재귀,23,구현,27457 - THE iDEM@STER
27458,영화감독 숌 4,이분 탐색;다이나믹 프로그래밍,15,다이나믹 프로그래밍,27458 - 영화감독 숌 4
27459,Adjacent Pairs,자료 구조;세그먼트 트리,19,자료 구조,27459 - Adjacent Pairs
27460,Where Is the Root?,애드 혹;이분 탐색;그래프 이론;트리,20,그래프 이론,27460 - Where Is the Root?
27461,Bounded Spanning Tree,자료 구조;그리디 알고리즘;Heavy-light 분할;구현;최소 공통 조상;오프라인 쿼리;우선순위 큐;희소 배열;트리,22,자료 구조,27461 - Bounded Spanning Tree
27463,Longest Unfriendly Subsequence,자료 구조;다이나믹 프로그래밍;그리디 알고리즘;세그먼트 트리;트리를 사용한 집합과 맵,21,자료 구조,27463 - Longest Unfriendly Subsequence
27465,소수가 아닌 수,애드 혹;수학;정수론,3,수학,27465 - 소수가 아닌 수
27466,그래서 대회 이름 뭐로 하죠,그리디 알고리즘;구현;문자열,7,문자열,27466 - 그래서 대회 이름 뭐로 하죠
27467,수학 퀴즈,수학,10,수학,27467 - 수학 퀴즈
27468,2배 또는 0.5배,애드 혹;해 구성하기,11,다이나믹 프로그래밍,27468 - 2배 또는 0.5배
27469,퀸 움직이기,다이나믹 프로그래밍;구현;누적 합,17,구현,27469 - 퀸 움직이기
27470,멋진 부분집합,수학;정수론;무작위화,16,수학,27470 - 멋진 부분집합
27471,시그마 시그마 시그마 시그마,조합론;자료 구조;수학;세그먼트 트리;정렬,18,자료 구조,27471 - 시그마 시그마 시그마 시그마
27472,깃발 꽂기,2-sat;자료 구조;분리 집합;그래프 이론;강한 연결 요소,21,그래프 이론,27472 - 깃발 꽂기
27473,이상한 판 뒤집기 게임,해 구성하기;게임 이론,22,수학,27473 - 이상한 판 뒤집기 게임
27474,팬케이크 탑,조합론;분할 정복을 이용한 거듭제곱;수학,22,수학,27474 - 팬케이크 탑
27475,Cancel the Trains,구현;수학,3,구현,27475 - Cancel the Trains
27476,Suffix Operations,브루트포스 알고리즘,13,탐색,27476 - Suffix Operations
27477,Triangles,그리디 알고리즘;구현,14,구현,27477 - Triangles
27478,Checkpoints,해 구성하기;그리디 알고리즘;수학;확률론,15,수학,27478 - Checkpoints
27479,Dog Snacks,다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;그래프 이론;그래프 탐색;그리디 알고리즘;트리,18,다이나믹 프로그래밍,27479 - Dog Snacks
27480,Even Harder,다이나믹 프로그래밍,22,다이나믹 프로그래밍,27480 - Even Harder
27481,Hotelier,구현;시뮬레이션,3,구현,27481 - Hotelier
27482,Block Adventure,그리디 알고리즘,9,다이나믹 프로그래밍,27482 - Block Adventure
27483,Round Corridor,수학;정수론,11,수학,27483 - Round Corridor
27484,White Lines,구현;누적 합,16,정렬,27484 - White Lines
27485,Compress Words,해싱;KMP;문자열,17,문자열,27485 - Compress Words
27486,Graph Traveler,다이나믹 프로그래밍;수학,19,수학,27486 - Graph Traveler
27487,One and Two,애드 혹;구현;수학,4,수학,27487 - One and Two
27488,Sum of Two Numbers,애드 혹;구현;수학,9,구현,27488 - Sum of Two Numbers
27489,Matching Numbers,해 구성하기;수학,14,수학,27489 - Matching Numbers
27490,Moving Dots,이분 탐색;조합론;수학,16,수학,27490 - Moving Dots
27491,Sum Over Zero,값 / 좌표 압축;자료 구조;다이나믹 프로그래밍;세그먼트 트리,19,자료 구조,27491 - Sum Over Zero
27492,"XOR, Tree, and Queries",자료 구조;깊이 우선 탐색;분리 집합;그래프 이론;그래프 탐색;수학;누적 합;트리,20,자료 구조,"27492 - XOR, Tree, and Queries"
27494,2023년은 검은 토끼의 해,브루트포스 알고리즘;문자열,5,문자열,27494 - 2023년은 검은 토끼의 해
27495,만다라트 만들기,구현;정렬,8,정렬,27495 - 만다라트 만들기
27496,발머의 피크 이론,누적 합;슬라이딩 윈도우,8,정렬,27496 - 발머의 피크 이론
27497,알파벳 블록,자료 구조;덱;스택;문자열,9,자료 구조,27497 - 알파벳 블록
27498,연애 혁명,그래프 이론;최소 스패닝 트리,13,그래프 이론,27498 - 연애 혁명
27499,레이저 쏘기,자료 구조;유클리드 호제법;기하학;해시를 사용한 집합과 맵;수학;정수론;트리를 사용한 집합과 맵,14,수학,27499 - 레이저 쏘기
27500,이 게임에서 진정한 탑은 누구인가,다이나믹 프로그래밍,15,다이나믹 프로그래밍,27500 - 이 게임에서 진정한 탑은 누구인가
27501,RGB트리,다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;트리,15,자료 구조,27501 - RGB트리
27502,가난한 고흐와 붓,그래프 이론;그리디 알고리즘,13,그래프 이론,27502 - 가난한 고흐와 붓
27503,요가 수업,2-sat;그래프 이론;강한 연결 요소,18,그래프 이론,27503 - 요가 수업
27504,상대음감의 노래찾기,KMP;문자열,17,문자열,27504 - 상대음감의 노래찾기
27505,천국의 계단,브루트포스 알고리즘;수학;정수론,15,수학,27505 - 천국의 계단
27506,함수열과 쿼리,자료 구조;수학;세그먼트 트리,18,자료 구조,27506 - 함수열과 쿼리
27507,K볼록껍질,볼록 껍질;기하학;정렬,21,다이나믹 프로그래밍,27507 - K볼록껍질
27508,던전,많은 조건 분기;다이나믹 프로그래밍;구현,18,구현,27508 - 던전
27509,외곽 순환 도로 2,이분 그래프;다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;그래프 이론;트리,22,자료 구조,27509 - 외곽 순환 도로 2
27510,택시 여행,센트로이드;센트로이드 분할;볼록 껍질을 이용한 최적화;자료 구조;데이크스트라;분할 정복;다이나믹 프로그래밍;그래프 이론;우선순위 큐;최단 경로;트리,23,그래프 이론,27510 - 택시 여행
27511,야유회,애드 혹;비트마스킹;해 구성하기;수학,25,수학,27511 - 야유회
27512,스네이크,애드 혹;사칙연산;수학,4,수학,27512 - 스네이크
27513,스네이크 그리기,해 구성하기;구현,11,수학,27513 - 스네이크 그리기
27514,1차원 2048,그리디 알고리즘;구현;시뮬레이션,8,구현,27514 - 1차원 2048
27515,1차원 2048과 쿼리,그리디 알고리즘;구현;수학;시뮬레이션,9,구현,27515 - 1차원 2048과 쿼리
27516,과녁 맞추기,자료 구조;유클리드 호제법;해시를 사용한 집합과 맵;수학;정수론;물리학;트리를 사용한 집합과 맵,13,수학,27516 - 과녁 맞추기
27517,구슬 정렬,수학;정렬,14,정렬,27517 - 구슬 정렬
27518,구슬 정렬 (Hard),값 / 좌표 압축;자료 구조;세그먼트 트리,18,자료 구조,27518 - 구슬 정렬 (Hard)
27519,소수의 합,다이나믹 프로그래밍;수학;정수론;소수 판정;에라토스테네스의 체,14,수학,27519 - 소수의 합
27520,경찰서,임의 정밀도 / 큰 수 연산;이분 탐색;기하학;반평면 교집합;최소 외접원;매개 변수 탐색,24,구현,27520 - 경찰서
27521,공약수 (More Huge),수학;중간에서 만나기;정수론;두 포인터,17,수학,27521 - 공약수 (More Huge)
27522,카트라이더: 드리프트,구현;정렬;문자열,4,문자열,27522 - 카트라이더: 드리프트
27523,신촌방위본부 탈출,이분 탐색;최대 유량;최소 비용 최대 유량;매개 변수 탐색,21,다이나믹 프로그래밍,27523 - 신촌방위본부 탈출
27524,점수 내기,자료 구조;문자열;트리;트라이,18,자료 구조,27524 - 점수 내기
27525,듣기 평가 연습,이분 탐색;자료 구조;누적 합;세그먼트 트리;희소 배열;문자열;접미사 배열과 LCP 배열,22,문자열,27525 - 듣기 평가 연습
27526,슬라이딩 퍼즐 마스터,애드 혹;해 구성하기,22,다이나믹 프로그래밍,27526 - 슬라이딩 퍼즐 마스터
27527,배너 걸기,구현;슬라이딩 윈도우,10,구현,27527 - 배너 걸기
27528,Azber is playing at Biou's house,다이나믹 프로그래밍;게임 이론,15,수학,27528 - Azber is playing at Biou's house
27529,양 가두기,구현;정렬;스위핑,17,정렬,27529 - 양 가두기
27530,UFO in the Sinchon,이분 탐색;자료 구조;느리게 갱신되는 세그먼트 트리;세그먼트 트리,21,자료 구조,27530 - UFO in the Sinchon
27531,치즈,다이나믹 프로그래밍;그래프 이론;순열 사이클 분할,15,정렬,27531 - 치즈
27532,시계 맞추기,브루트포스 알고리즘,11,탐색,27532 - 시계 맞추기
27533,따로 걸어가기,조합론;수학;정수론,21,수학,27533 - 따로 걸어가기
27534,좋은 문자열 만들기,애드 혹;많은 조건 분기;문자열,13,구현,27534 - 좋은 문자열 만들기
27535,제주 초콜릿 지키기,구현;수학;정렬,7,구현,27535 - 제주 초콜릿 지키기
27536,Stone Arranging 2,자료 구조;스택;트리를 사용한 집합과 맵,13,자료 구조,27536 - Stone Arranging 2
27537,Advertisement 2,자료 구조;그리디 알고리즘;정렬;스택,15,자료 구조,27537 - Advertisement 2
27538,Maze,0-1 너비 우선 탐색;너비 우선 탐색;데이크스트라;그래프 이론;그래프 탐색;구현;최단 경로,23,그래프 이론,27538 - Maze
27539,Cat Exercise,자료 구조;분리 집합;다이나믹 프로그래밍;그리디 알고리즘;최소 공통 조상;트리,21,자료 구조,27539 - Cat Exercise
27540,Modern Machine,많은 조건 분기;자료 구조;다이나믹 프로그래밍;구현;세그먼트 트리,27,자료 구조,27540 - Modern Machine
27541,末尾の文字 (Last Letter),구현;문자열,2,구현,27541 - 末尾の文字 (Last Letter)
27542,絶対階差数列 (Sequence of Absolute Differences),구현,4,구현,27542 - 絶対階差数列 (Sequence of Absolute Differences)
27543,鐘 (Bell),이분 탐색,8,탐색,27543 - 鐘 (Bell)
27544,コイン集め 2 (Coin Collecting 2),브루트포스 알고리즘;게임 이론;그리디 알고리즘,13,탐색,27544 - コイン集め 2 (Coin Collecting 2)
27545,運河 (Canal),자료 구조;분리 집합,15,자료 구조,27545 - 運河 (Canal)
27546,タイピング大会 (Typing Contest),비트마스킹;다이나믹 프로그래밍;비트필드를 이용한 다이나믹 프로그래밍,21,다이나믹 프로그래밍,27546 - タイピング大会 (Typing Contest)
27547,7Krokods,브루트포스 알고리즘,7,탐색,27547 - 7Krokods
27548,Zrinka,다이나믹 프로그래밍,17,다이나믹 프로그래밍,27548 - Zrinka
27549,Bojanje,다이나믹 프로그래밍;분할 정복을 이용한 거듭제곱;수학;확률론,19,수학,27549 - Bojanje
27550,Mreža,이분 탐색;자료 구조;오일러 경로 테크닉;그래프 이론;Heavy-light 분할;느리게 갱신되는 세그먼트 트리;최소 공통 조상;병렬 이분 탐색;퍼시스턴트 세그먼트 트리;세그먼트 트리;트리;트리 분할,21,자료 구조,27550 - Mreža
27551,Vrsta,이분 탐색;값 / 좌표 압축;자료 구조;세그먼트 트리,17,자료 구조,27551 - Vrsta
27552,Tractor Paths,자료 구조;누적 합;희소 배열,22,자료 구조,27552 - Tractor Paths
27553,Mana Collection,이분 탐색;비트마스킹;볼록 껍질을 이용한 최적화;다이나믹 프로그래밍;외판원 순회 문제,22,구현,27553 - Mana Collection
27554,Subtree Activation,다이나믹 프로그래밍;트리에서의 다이나믹 프로그래밍;트리,20,자료 구조,27554 - Subtree Activation
27555,Find and Replace,다이나믹 프로그래밍;재귀;문자열;트리,20,자료 구조,27555 - Find and Replace
27556,Lights Off,비트마스킹;다이나믹 프로그래밍,20,다이나믹 프로그래밍,27556 - Lights Off
27557,Moo Route,조합론;페르마의 소정리;수학;모듈로 곱셈 역원;정수론,19,수학,27557 - Moo Route
27558,Find and Replace,애드 혹;많은 조건 분기;순열 사이클 분할,19,다이나믹 프로그래밍,27558 - Find and Replace
27559,Following Directions,깊이 우선 탐색;다이나믹 프로그래밍;그래프 이론;그래프 탐색,15,그래프 이론,27559 - Following Directions
